text,source
I'm looking in the back of the posters. They're making a 3rd 12 Rounds with Dean Ambrose? GTFO!!! #RAW,tweet_eval
Matt Flynn may possibly not be as good as Peyton Manning is but he was the second decision for the Miami Dolphins. U...,tweet_eval
I\u2019ll be in the Valley for a meeting tomorrow at 11. Anyone wanna quick catchup before or after?,tweet_eval
"@user could basically be a female Brock lesnar type but the standard of competition would have to be higher 1st, I could see it happening""",tweet_eval
"""Denis Diaz (1.80) shoved 5 innings of 1 run ball in the GCL #BlueJays loss to the Red Sox, Monday.",tweet_eval
If Kanye really did run for president Michelle Obama would still be the baddest 1st lady ever,tweet_eval
"David Cameron has flunked it. He now needs to act swiftly, decisively + demonstrate true leadership #RefugeesWelcome",tweet_eval
does anyone want four tickets to Zac Brown Band for Saturday night?,tweet_eval
@user you know how the kris Bryant walked off on the 24th?,tweet_eval
@user By the way 24 Champion s defeated is 2nd most in history ANOTHER stat Floyd Mayweather holds,tweet_eval
@user Rob Zombie with Marylin Manson tomorrow at the Hammerstein Ballroom. I'll be there.,tweet_eval
"""At least after work tomorrow I can look forward to 'Epic Win' , 'X Factor'  and the return of 'Doctor Who' .... Tho a Pint may be needed.""",tweet_eval
Serena gets past sister Venus in U.S. Open quarterfinals: For stretches of the 27th edition of Williams vs. Wi...,tweet_eval
#MTVStarOf2015 Lady Gaga Veterans' PTSD may recur down the line | via foxnewshealth |,tweet_eval
Guys you have to tweet these links ( for a solo dm with shawn and taylor,tweet_eval
Kim may have broken the Internet with her body...but Kanye West just broke Twitter with his speech. #KanyeForPresident2020 #VMAs,tweet_eval
@user yo dude we should chill tomorrow\u002c i hit up cole and luke and so far they are willin to chill so it would be us 4,tweet_eval
"""LaRoche launches a two-run shot off Tim Byrdak, extending the #Nats lead to 5-1 over the #Mets. His 17th homer of the season.""",tweet_eval
LPT4 involved in pursuit through Bentley and St James before the target vehicle lost control in the wet weather Sunday evening. Drugs seized,tweet_eval
@user me and Katie are busy after school we have to go to playtoes and stuff. But Saturday morning. Lets do it! Then beach,tweet_eval
I never expect too much. Expect too much and you may be disappointed. This is referring to this FRANK OCEAN release. Just chill n' wait guys,tweet_eval
Glenn Hoddle says striker Emmanuel Adebayor may struggle to get into the Tottenham team after Jermain Defoe\u2019s fine display against Reading.,tweet_eval
@user go to the bell game tomorrow I\u2019ll take you for. A littlle whippa,tweet_eval
"""Ruxandra grew ever closer to Nirvana and Master Po grew ever, well, less as she ate him one piece at a time. #RcR",tweet_eval
@user if it makes you feel any better CBC national is doing a feature on the Kinder Morgan pipeline Wednesday night. #defendourcoast,tweet_eval
"""Other than the Super Bowl appearance, this may be the final time Manning and Brees face each other in a regular season game.""",tweet_eval
@user are you going over auntie nicki's tomorrow?,tweet_eval
Q2 8:40. Philip Rivers pass to Eddie Royal to the Kansas City 29 for 4 yards. 4th & 1.,tweet_eval
"""Blue Jays take the lead, Blue Jays 1, Red Sox 0  Top 1st",tweet_eval
@user @user I can't stop hope the iPad goes flat I gotta work tomorrow. GO TIGES GO TIGES GO TIGES GO TIGES GO TIGES..,tweet_eval
@user @user @user Real Madrid commuter the same offences as Barcelona and most likely receive a year ban in Jan,tweet_eval
"""The plan for David Wright is to play tonight and tomorrow for St. Lucie, have Sunday off, and join the Mets on Monday.""",tweet_eval
"@user Kane. Still remember the deadline day swoop for Berba. Something similar to happen on Tuesday, maybe?""",tweet_eval
Egypt&#039;s new president Mohamed Morsi on Monday described the relationship between the U.S. and Egypt as some ...,tweet_eval
"""Watching \""""""""Valentine\u2019s Day\"""""""" for the 3rd time in a row...haha""",tweet_eval
"""Student Innovator of the Year Innovation Palooza on Nov 7 in Brigham Square, check out BYU's next big innovations!",tweet_eval
I hope the plane home tomorrow has Cougar Town and Friends on the tvs. That\u2019s how I spent most of the time flying here xD,tweet_eval
Sinead O'Connor calls out Rolling Stone for putting Kim Kardashian on the cover - Minneapolis Sun Times,tweet_eval
Just commented on @user Amanda Knox appeal enters final stages as it resumes today -,tweet_eval
"""An afterglow may appear above the highest clouds in the hour of deepening twilight,""",tweet_eval
Iron man 3\u002c hangover part III\u002c the last Friday #2013,tweet_eval
"@user tomorrow's breakfast serial suggestion. George Harison was a Beatle,so was Paul McCartney so how about My Love!!!!""",tweet_eval
So sorry to hear of the passing of Frank Gifford.  Prayers to @user and her family.  May God comfort you. #RIPFrankGifford,tweet_eval
New coach; Sunday Oliseh will today have his first outing with Nigeria's Super Eagles as they continue their...,tweet_eval
It is a proven practice for Rodgers which he will likely defend on Friday when he faces the media for the first time,tweet_eval
@user I\u2019ll donate $5 to the homeless guy on 3rd St. if u can talk @user into letting us judge the next Miss America,tweet_eval
I\u2019m so jealous of everyone at the Justin Bieber Concert. No worries tho. Ill be seeing Maroon 5 in march. @user #roadtrippin,tweet_eval
"""It will be at 3AM in the morning in Milan, want some company?",tweet_eval
Still can't get over the fact Gordon and I went to see Jurassic World for the 2nd time after he forgot he saw it and I forgot I went w him,tweet_eval
Natural Gas: A Bridge to the Clean Energy Economy | Mark Udall | U.S. Senator for Colorado via @user MARK? C'MON?!,tweet_eval
When the gay marriage thing went thru I sat next to a bunch of politicians that stated he was all about the smaller things in life,tweet_eval
@user do you have any news of an update in October for ios and android users,tweet_eval
"@user happy Saturday, anyonr  buy the new adidas jersey, what is the sizing like to nike? Nike always fit me small",tweet_eval
Currently finishing up a brief musical history of the Bond films. Sam Smith's Writing's On The Wall just became the 24th Bond Song!,tweet_eval
Demba Ba is rated as \u201950-50\u2019 to make Newcastle United\u2019s trip to Liverpool on Sunday\u002c with the striker nursing a calf injury.,tweet_eval
Floyd Mayweather announces to fight for the last time in September. Will prolly equal Marciano's 48-0 record but wont go out with a bang....,tweet_eval
Murray down a set and losing 5-2 in the 2nd set to the 6'8 Anderson. Hard to beat the big hitters when they're serving at their best.,tweet_eval
"@user @user Brad miss 5th pen, Vermalen to draw and go sudden death! But he misses and Bradford are thru! #CapitalOneCup #Bantams""",tweet_eval
My new book -- Islam's Jesus NOW IN PAPER with a special discount until 1 May via,tweet_eval
Kendall and Shawn the bomb are gonna wake up so hungover on the same couch tomorrow,tweet_eval
"""Kanye West, 808s and Heartbreak performed in its entirety for the first time Sat, 9/26 @ Hollywood Bowl""",tweet_eval
"Bentley with a floater for two for the Sun, but Pince, Charles, and Cash score to make it 6-2 NY early.",tweet_eval
"""Then on Saturday, we'll host a scrimmage open to the public at 1:30 p.m. in Comcast Center.",tweet_eval
"""Remember Amy Schumer on  #RedEye.....sadly now I think she may think she is """"to good for panel""""""",tweet_eval
Internship Website Launched in Nebraska: Nebraska Governor Dave Heineman today announced the launch of a new web...,tweet_eval
DONT LET US GET ONE TONIGHT. deGrom Tuesday and anything can happen with THOR on Wednesday.,tweet_eval
"""this Monday 21st of December, 7:30 PM in Jerusalem, the (unofficial) embassy of Iran will be opened by a group of...",tweet_eval
"""PHOTO: Pagara's back with a vengeance; knocks out Montoya in 6th round, takes WBO title.",tweet_eval
"""SEPT 9, 2015 WEDNEDAY Schedule  7-8AM Easy Flow with Mariel Real 8:15-9:15AM Mahasana Yoga with Jaya Indra...",tweet_eval
Vallejo this Saturday\u002c Nov 3rd at Concert Pub Galleria in Houston\u002c TX! Showtime @ 10pm. H-town hope to see you there!,tweet_eval
16th hats in the last verse of Bad Blood are soooo sick,tweet_eval
Spotify's Sean Parker and Daniel Ek Make Music -- and Some Noise: The Full D10 Interview (Video):  At the 10th D...,tweet_eval
@user @user That may be different Rahul Gandhi with same parentage. Who knows? Nehru-khan dynasty has many romantic story :),tweet_eval
"""Finally going to get my haircut tomorrow, gonna go with the Brian Cushing look lol.""",tweet_eval
@user I wish I could've learned more about Islam in 7th grade tbh,tweet_eval
Picture of EID 2nd day in SOLO.,tweet_eval
"""National Women's Day 9th of August, HiFly will be closed for the day.""",tweet_eval
Who's going to ED SHEERAN next Wednesday,tweet_eval
#asiabrief Kevin Rudd calls for T-shirt design to rival the Kevin-07 logo - Herald Sun: Brisbane TimesKevin Rudd...,tweet_eval
@user the words: unbowed\u002c unbent\u002c unbroken under a sun with a spear going through it.,tweet_eval
"""John Kasich: """"I Don't Read A Bible To Figure Out What I Think"""": Gov. John Kasich sat down with Dana Bash to ta...",tweet_eval
"""MexTraxx - US Tennis Open Results, Missing Money, Kanye West Vma Speech, ...: US Tennis Open Results   Missing Mon...  - We track for you""",tweet_eval
"""Chad, Kane &amp; S Burgoyne played in the guts with Lade at his peak in 07. Along with P Burgoyne those five took us to 2nd, but we lacked depth""",tweet_eval
Bobby Jindal's executive order on the Westboro Baptist Church troubles ACLU K So @user will get on a TRO by tomorrow?,tweet_eval
"""me: c'mon Izz, Zayn isn't performing with the weeknd. Good things like that never happen.""",tweet_eval
When Hulk Hogan came out as Hollywood Hogan... or when the Undertaker was beaten at Wrestlemania... c'mon man... drake not even in top 5,tweet_eval
Brewers RF Ryan Braun gets a day off Tuesday vs. Cubs #RyanBraun #FantasyBaseball,tweet_eval
Wednesday's FEC filing will name some of Koch donors for the first time.  via @user,tweet_eval
@user idk about Thalia but I gotta work Saturday :/,tweet_eval
David Wright doing David Wright things. On to the 13th still 5-5,tweet_eval
"Two from the Vault by Grateful Dead (CD, Aug-2004, 2 Discs, Grateful Dead)",tweet_eval
"""LADIES!  BULK ORDER GOES IN TOMORROW AT 10PM CST!  1 more day to give me your orders for ANY Younique product,...",tweet_eval
HARAKAH: Iran army monitoring all ships in Gulf: TEHRAN\u002c Oct 28: A senior commander of the Islamic Revolution Gu...,tweet_eval
"""Seth Rollins, the Authority Must Break Up to Create Better Storylines:  This past Monday, following the """"in me...",tweet_eval
Time to hit the sheets! Running a half marathon tomorrow at Pomona Fairplex for SRLA~ #srla #goodnight,tweet_eval
"""One for your diary. We have reindeer's coming to the garden centre on Saturday the 8th of December,""",tweet_eval
Did we all forget about Kendrick's Black Friday track? Lawwwd,tweet_eval
@user SCOTUS determined that to be the 14th amendment's due process clause and equal protection clauses. #Oberfeige #readityourself,tweet_eval
#worldheavyweightchampionship Seth Rollins losing would make a lousy Monday into the best day ever,tweet_eval
"@user a couple of hours after that tweet, I heard that it is still on the cards. Big Brother may be watching...""",tweet_eval
"""Last words of Yakub """" I did a mistake, May allah forgive me"""". did any rascal who stood for him understand what he meant ?""",tweet_eval
"""Kim Kardashian Wears Star Wars' Princess Leia's Slave Bikini in Throwback Pics From Kanye ...: On Friday, the ...",tweet_eval
Maybe on Monday I'm going to see Ant-Man with the squad,tweet_eval
"""Official: Real Madrid and Atletico Madrid will face off Sunday October 4, will be played at 20:30, at the Calderon.""",tweet_eval
@user I think this kid is a wrestler?!? Imaaa talk to you tomorrow about it!,tweet_eval
Rolling stone watchful eye gratuity seeing that celebrating the octave of april: Wiphbdute,tweet_eval
The Bee Gees Into their 5th decade along with me in life. Like Barry and myself.......Alone.,tweet_eval
